,WellName,Date,Concentration
581,TW-19,2016-12-31,790.7889114042005
582,TW-19,2017-12-31,790.7889114042005
583,TW-19,2018-12-31,790.7889114042005
584,TW-19,2019-12-31,790.7889114042005
585,MW-98d,2015-12-31,13.61452486084797
586,MW-98d,2016-12-31,14.028827589960938
587,MW-98d,2017-12-31,14.443130319073909
588,MW-98d,2018-12-31,14.857433048186875
589,MW-98d,2019-12-31,15.271735777299847
590,MW-44,2015-12-31,0.0
591,MW-44,2016-12-31,0.0
592,MW-44,2017-12-31,0.0
593,MW-44,2018-12-31,0.0
594,MW-44,2019-12-31,0.0
595,Third-Sister-Lake,2015-12-31,0.0
596,Third-Sister-Lake,2016-12-31,0.0
597,Third-Sister-Lake,2017-12-31,0.0
598,Third-Sister-Lake,2018-12-31,0.0
599,Third-Sister-Lake,2019-12-31,0.0
600,728-Rose-Drive,2015-12-31,0.0
601,728-Rose-Drive,2016-12-31,0.0
602,728-Rose-Drive,2017-12-31,0.0
603,728-Rose-Drive,2018-12-31,0.0
604,728-Rose-Drive,2019-12-31,0.0
605,3827-Dexter-Rd,2015-12-31,0.0
606,3827-Dexter-Rd,2016-12-31,0.0
607,3827-Dexter-Rd,2017-12-31,0.0
608,3827-Dexter-Rd,2018-12-31,0.0
609,3827-Dexter-Rd,2019-12-31,0.0
610,Bethlehem-Cemetery,2015-12-31,0.0
611,Bethlehem-Cemetery,2016-12-31,0.0
612,Bethlehem-Cemetery,2017-12-31,0.0
613,Bethlehem-Cemetery,2018-12-31,0.0
614,Bethlehem-Cemetery,2019-12-31,0.0
615,572-Lakeview-Ave,2015-12-31,0.0
616,572-Lakeview-Ave,2016-12-31,0.0
617,572-Lakeview-Ave,2017-12-31,0.0
618,572-Lakeview-Ave,2018-12-31,0.0
619,572-Lakeview-Ave,2019-12-31,0.0
