,Bore,Depth1,Depth2,SampleDate,Value,Elevation,lat,lon
13958,MW-KD-1d,132.0,135.0,1998-09-22 00:00:00,2.0,942.2487,42.28830645814871,-83.7873970196127
13959,MW-KD-1d,132.0,135.0,1998-12-05 00:00:00,2.0,942.2487,42.28830645814871,-83.7873970196127
13960,MW-KD-1d,132.0,135.0,1999-02-05 00:00:00,1.0,942.2487,42.28830645814871,-83.7873970196127
13961,MW-KD-1d,132.0,135.0,1999-02-11 00:00:00,1.0,942.2487,42.28830645814871,-83.7873970196127
13962,MW-KD-1d,132.0,135.0,1999-05-20 00:00:00,4.0,942.2487,42.28830645814871,-83.7873970196127
13963,MW-KD-1d,132.0,135.0,1999-08-02 00:00:00,3.0,942.2487,42.28830645814871,-83.7873970196127
13964,MW-KD-1d,132.0,135.0,1999-11-01 00:00:00,1.0,942.2487,42.28830645814871,-83.7873970196127
13965,MW-KD-1d,132.0,135.0,2000-02-09 00:00:00,2.0,942.2487,42.28830645814871,-83.7873970196127
13966,MW-KD-1d,132.0,135.0,2000-05-08 00:00:00,2.0,942.2487,42.28830645814871,-83.7873970196127
13967,MW-KD-1d,132.0,135.0,2000-08-07 00:00:00,0.5,942.2487,42.28830645814871,-83.7873970196127
13968,MW-KD-1d,132.0,135.0,2000-11-13 00:00:00,0.5,942.2487,42.28830645814871,-83.7873970196127
13969,MW-KD-1d,132.0,135.0,2001-03-02 00:00:00,4.0,942.2487,42.28830645814871,-83.7873970196127
13970,MW-KD-1d,132.0,135.0,2001-03-14 00:00:00,7.0,942.2487,42.28830645814871,-83.7873970196127
13971,MW-KD-1d,132.0,135.0,2001-04-18 00:00:00,1.0,942.2487,42.28830645814871,-83.7873970196127
13972,MW-KD-1d,132.0,135.0,2001-07-12 00:00:00,14.0,942.2487,42.28830645814871,-83.7873970196127
13973,MW-KD-1d,132.0,135.0,2001-10-19 00:00:00,4.0,942.2487,42.28830645814871,-83.7873970196127
13974,MW-KD-1d,132.0,135.0,2002-02-19 00:00:00,2.0,942.2487,42.28830645814871,-83.7873970196127
13975,MW-KD-1d,132.0,135.0,2002-05-01 00:00:00,4.0,942.2487,42.28830645814871,-83.7873970196127
13976,MW-KD-1d,132.0,135.0,2002-08-02 00:00:00,7.0,942.2487,42.28830645814871,-83.7873970196127
13977,MW-KD-1d,132.0,135.0,2002-11-11 00:00:00,43.0,942.2487,42.28830645814871,-83.7873970196127
13978,MW-KD-1d,132.0,135.0,2002-11-26 00:00:00,44.0,942.2487,42.28830645814871,-83.7873970196127
13979,MW-KD-1d,132.0,135.0,2003-02-03 00:00:00,54.0,942.2487,42.28830645814871,-83.7873970196127
13980,MW-KD-1d,132.0,135.0,2003-04-29 00:00:00,52.0,942.2487,42.28830645814871,-83.7873970196127
13981,MW-KD-1d,132.0,135.0,2003-08-07 00:00:00,23.0,942.2487,42.28830645814871,-83.7873970196127
13982,MW-KD-1d,132.0,135.0,2003-10-30 00:00:00,63.0,942.2487,42.28830645814871,-83.7873970196127
13983,MW-KD-1d,132.0,135.0,2004-02-04 00:00:00,63.0,942.2487,42.28830645814871,-83.7873970196127
13984,MW-KD-1d,132.0,135.0,2004-04-28 00:00:00,52.0,942.2487,42.28830645814871,-83.7873970196127
13985,MW-KD-1d,132.0,135.0,2004-07-12 00:00:00,74.0,942.2487,42.28830645814871,-83.7873970196127
13986,MW-KD-1d,132.0,135.0,2004-10-26 00:00:00,80.0,942.2487,42.28830645814871,-83.7873970196127
13987,MW-KD-1d,132.0,135.0,2005-01-12 00:00:00,93.0,942.2487,42.28830645814871,-83.7873970196127
13988,MW-KD-1d,132.0,135.0,2005-04-28 00:00:00,87.0,942.2487,42.28830645814871,-83.7873970196127
13989,MW-KD-1d,132.0,135.0,2005-07-25 00:00:00,99.0,942.2487,42.28830645814871,-83.7873970196127
13990,MW-KD-1d,132.0,135.0,2005-11-02 00:00:00,98.0,942.2487,42.28830645814871,-83.7873970196127
13991,MW-KD-1d,132.0,135.0,2006-01-13 00:00:00,117.0,942.2487,42.28830645814871,-83.7873970196127
13992,MW-KD-1d,132.0,135.0,2006-05-17 00:00:00,127.0,942.2487,42.28830645814871,-83.7873970196127
13993,MW-KD-1d,132.0,135.0,2006-07-25 00:00:00,122.0,942.2487,42.28830645814871,-83.7873970196127
13994,MW-KD-1d,132.0,135.0,2006-10-13 00:00:00,135.0,942.2487,42.28830645814871,-83.7873970196127
13995,MW-KD-1d,132.0,135.0,2007-01-19 00:00:00,140.0,942.2487,42.28830645814871,-83.7873970196127
13996,MW-KD-1d,132.0,135.0,2007-04-13 00:00:00,143.0,942.2487,42.28830645814871,-83.7873970196127
13997,MW-KD-1d,132.0,135.0,2007-07-19 00:00:00,151.0,942.2487,42.28830645814871,-83.7873970196127
13998,MW-KD-1d,132.0,135.0,2007-10-11 00:00:00,162.0,942.2487,42.28830645814871,-83.7873970196127
13999,MW-KD-1d,132.0,135.0,2008-01-28 00:00:00,155.0,942.2487,42.28830645814871,-83.7873970196127
14000,MW-KD-1d,132.0,135.0,2008-04-09 00:00:00,151.0,942.2487,42.28830645814871,-83.7873970196127
14001,MW-KD-1d,132.0,135.0,2008-08-06 00:00:00,154.0,942.2487,42.28830645814871,-83.7873970196127
14002,MW-KD-1d,132.0,135.0,2008-10-22 00:00:00,161.0,942.2487,42.28830645814871,-83.7873970196127
14003,MW-KD-1d,132.0,135.0,2009-02-23 00:00:00,166.0,942.2487,42.28830645814871,-83.7873970196127
14004,MW-KD-1d,132.0,135.0,2009-04-22 00:00:00,161.0,942.2487,42.28830645814871,-83.7873970196127
14005,MW-KD-1d,132.0,135.0,2009-07-21 00:00:00,152.0,942.2487,42.28830645814871,-83.7873970196127
14006,MW-KD-1d,132.0,135.0,2009-10-14 00:00:00,150.0,942.2487,42.28830645814871,-83.7873970196127
14007,MW-KD-1d,132.0,135.0,2010-02-02 00:00:00,140.0,942.2487,42.28830645814871,-83.7873970196127
14008,MW-KD-1d,132.0,135.0,2010-05-10 00:00:00,146.0,942.2487,42.28830645814871,-83.7873970196127
14009,MW-KD-1d,132.0,135.0,2010-08-03 00:00:00,151.0,942.2487,42.28830645814871,-83.7873970196127
14010,MW-KD-1d,132.0,135.0,2010-10-22 00:00:00,137.0,942.2487,42.28830645814871,-83.7873970196127
14011,MW-KD-1d,132.0,135.0,2011-01-18 00:00:00,148.0,942.2487,42.28830645814871,-83.7873970196127
14012,MW-KD-1d,132.0,135.0,2011-05-04 00:00:00,118.0,942.2487,42.28830645814871,-83.7873970196127
14013,MW-KD-1d,132.0,135.0,2011-09-24 00:00:00,100.0,942.2487,42.28830645814871,-83.7873970196127
14014,MW-KD-1d,132.0,135.0,2011-10-31 00:00:00,88.0,942.2487,42.28830645814871,-83.7873970196127
14015,MW-KD-1d,132.0,135.0,2012-02-06 00:00:00,89.0,942.2487,42.28830645814871,-83.7873970196127
14016,MW-KD-1d,132.0,135.0,2012-06-06 00:00:00,114.0,942.2487,42.28830645814871,-83.7873970196127
14017,MW-KD-1d,132.0,135.0,2012-08-07 00:00:00,98.0,942.2487,42.28830645814871,-83.7873970196127
14018,MW-KD-1d,132.0,135.0,2012-10-29 00:00:00,100.0,942.2487,42.28830645814871,-83.7873970196127
14019,MW-KD-1d,132.0,135.0,2013-02-25 00:00:00,95.0,942.2487,42.28830645814871,-83.7873970196127
14020,MW-KD-1d,132.0,135.0,2013-05-22 00:00:00,120.0,942.2487,42.28830645814871,-83.7873970196127
14021,MW-KD-1d,132.0,135.0,2013-07-30 00:00:00,120.0,942.2487,42.28830645814871,-83.7873970196127
14022,MW-KD-1d,132.0,135.0,2013-11-14 00:00:00,100.0,942.2487,42.28830645814871,-83.7873970196127
14023,MW-KD-1d,132.0,135.0,2014-03-05 00:00:00,160.0,942.2487,42.28830645814871,-83.7873970196127
14024,MW-KD-1d,132.0,135.0,2014-05-12 00:00:00,170.0,942.2487,42.28830645814871,-83.7873970196127
14025,MW-KD-1d,132.0,135.0,2014-08-06 00:00:00,180.0,942.2487,42.28830645814871,-83.7873970196127
14026,MW-KD-1d,132.0,135.0,2014-11-10 00:00:00,190.0,942.2487,42.28830645814871,-83.7873970196127
14027,MW-KD-1d,132.0,135.0,2015-03-17 00:00:00,210.0,942.2487,42.28830645814871,-83.7873970196127
14028,MW-KD-1d,132.0,135.0,2015-05-07 00:00:00,200.0,942.2487,42.28830645814871,-83.7873970196127
14029,MW-KD-1d,132.0,135.0,2015-07-24 00:00:00,215.0,942.2487,42.28830645814871,-83.7873970196127
14030,MW-KD-1d,132.0,135.0,2015-11-17 00:00:00,210.0,942.2487,42.28830645814871,-83.7873970196127
14031,MW-KD-1d,132.0,135.0,2016-02-25 00:00:00,210.0,942.2487,42.28830645814871,-83.7873970196127
14032,MW-KD-1d,132.0,135.0,2016-05-10 00:00:00,220.0,942.2487,42.28830645814871,-83.7873970196127
14033,MW-KD-1d,132.0,135.0,2016-09-09 00:00:00,220.0,942.2487,42.28830645814871,-83.7873970196127
14034,MW-KD-1d,132.0,135.0,2016-12-22 00:00:00,200.0,942.2487,42.28830645814871,-83.7873970196127
14035,MW-KD-1d,132.0,135.0,2017-02-07 00:00:00,170.0,942.2487,42.28830645814871,-83.7873970196127
14036,MW-KD-1d,132.0,135.0,2017-05-25 00:00:00,190.0,942.2487,42.28830645814871,-83.7873970196127
14037,MW-KD-1d,132.0,135.0,2017-08-24 00:00:00,190.0,942.2487,42.28830645814871,-83.7873970196127
14038,MW-KD-1d,132.0,135.0,2017-10-31 00:00:00,200.0,942.2487,42.28830645814871,-83.7873970196127
14039,MW-KD-1d,132.0,135.0,2018-02-08 00:00:00,190.0,942.2487,42.28830645814871,-83.7873970196127
14040,MW-KD-1d,132.0,135.0,2018-06-26 00:00:00,240.0,942.2487,42.28830645814871,-83.7873970196127
14041,MW-KD-1d,132.0,135.0,2018-08-23 00:00:00,250.0,942.2487,42.28830645814871,-83.7873970196127
14042,MW-KD-1d,132.0,135.0,2018-12-06 00:00:00,250.0,942.2487,42.28830645814871,-83.7873970196127
14043,MW-KD-1d,132.0,135.0,2019-02-19 00:00:00,240.0,942.2487,42.28830645814871,-83.7873970196127
14044,MW-KD-1d,132.0,135.0,2019-04-30 00:00:00,260.0,942.2487,42.28830645814871,-83.7873970196127
14045,MW-KD-1d,132.0,135.0,2019-08-13 00:00:00,350.0,942.2487,42.28830645814871,-83.7873970196127
14046,MW-KD-1d,132.0,135.0,2019-11-11 00:00:00,310.0,942.2487,42.28830645814871,-83.7873970196127
14047,MW-KD-1d,132.0,135.0,2020-02-18 00:00:00,320.0,942.2487,42.28830645814871,-83.7873970196127
14048,MW-KD-1d,132.0,135.0,2020-04-20 00:00:00,340.0,942.2487,42.28830645814871,-83.7873970196127
14049,MW-KD-1d,132.0,135.0,2020-07-27 00:00:00,370.0,942.2487,42.28830645814871,-83.7873970196127
14050,MW-KD-1d,132.0,135.0,2020-10-28 00:00:00,390.0,942.2487,42.28830645814871,-83.7873970196127
14051,MW-KD-1s,105.0,108.0,1994-02-21 00:00:00,3.0,942.5428,42.28830617493458,-83.7873415841448
14052,MW-KD-1s,105.0,108.0,1994-03-14 00:00:00,2.0,942.5428,42.28830617493458,-83.7873415841448
14053,MW-KD-1s,105.0,108.0,1994-03-28 00:00:00,1.0,942.5428,42.28830617493458,-83.7873415841448
14054,MW-KD-1s,105.0,108.0,1994-04-25 00:00:00,2.0,942.5428,42.28830617493458,-83.7873415841448
14055,MW-KD-1s,105.0,108.0,1994-07-26 00:00:00,1.0,942.5428,42.28830617493458,-83.7873415841448
14056,MW-KD-1s,105.0,108.0,1994-10-18 00:00:00,0.5,942.5428,42.28830617493458,-83.7873415841448
14057,MW-KD-1s,105.0,108.0,1995-01-30 00:00:00,0.5,942.5428,42.28830617493458,-83.7873415841448
14058,MW-KD-1s,105.0,108.0,1995-09-01 00:00:00,0.5,942.5428,42.28830617493458,-83.7873415841448
14059,MW-KD-1s,105.0,108.0,1995-10-31 00:00:00,0.5,942.5428,42.28830617493458,-83.7873415841448
14060,MW-KD-1s,105.0,108.0,1996-04-01 00:00:00,2.0,942.5428,42.28830617493458,-83.7873415841448
14061,MW-KD-1s,105.0,108.0,1996-09-19 00:00:00,0.5,942.5428,42.28830617493458,-83.7873415841448
14062,MW-KD-1s,105.0,108.0,1997-02-18 00:00:00,4.0,942.5428,42.28830617493458,-83.7873415841448
14063,MW-KD-1s,105.0,108.0,1997-08-21 00:00:00,2.0,942.5428,42.28830617493458,-83.7873415841448
14064,MW-KD-1s,105.0,108.0,1998-02-23 00:00:00,3.0,942.5428,42.28830617493458,-83.7873415841448
14065,MW-KD-1s,105.0,108.0,1998-07-07 00:00:00,2.0,942.5428,42.28830617493458,-83.7873415841448
14066,MW-KD-1s,105.0,108.0,1998-09-22 00:00:00,3.0,942.5428,42.28830617493458,-83.7873415841448
14067,MW-KD-1s,105.0,108.0,1998-12-05 00:00:00,3.0,942.5428,42.28830617493458,-83.7873415841448
14068,MW-KD-1s,105.0,108.0,1999-02-05 00:00:00,4.0,942.5428,42.28830617493458,-83.7873415841448
14069,MW-KD-1s,105.0,108.0,1999-05-20 00:00:00,6.0,942.5428,42.28830617493458,-83.7873415841448
14070,MW-KD-1s,105.0,108.0,1999-08-02 00:00:00,13.0,942.5428,42.28830617493458,-83.7873415841448
14071,MW-KD-1s,105.0,108.0,1999-11-01 00:00:00,17.0,942.5428,42.28830617493458,-83.7873415841448
14072,MW-KD-1s,105.0,108.0,2000-02-09 00:00:00,12.0,942.5428,42.28830617493458,-83.7873415841448
14073,MW-KD-1s,105.0,108.0,2000-05-08 00:00:00,13.0,942.5428,42.28830617493458,-83.7873415841448
14074,MW-KD-1s,105.0,108.0,2000-08-07 00:00:00,11.0,942.5428,42.28830617493458,-83.7873415841448
14075,MW-KD-1s,105.0,108.0,2000-11-13 00:00:00,27.0,942.5428,42.28830617493458,-83.7873415841448
14076,MW-KD-1s,105.0,108.0,2001-03-02 00:00:00,42.0,942.5428,42.28830617493458,-83.7873415841448
14077,MW-KD-1s,105.0,108.0,2001-03-14 00:00:00,46.0,942.5428,42.28830617493458,-83.7873415841448
14078,MW-KD-1s,105.0,108.0,2001-04-18 00:00:00,68.0,942.5428,42.28830617493458,-83.7873415841448
14079,MW-KD-1s,105.0,108.0,2001-07-12 00:00:00,64.0,942.5428,42.28830617493458,-83.7873415841448
14080,MW-KD-1s,105.0,108.0,2001-10-19 00:00:00,64.0,942.5428,42.28830617493458,-83.7873415841448
14081,MW-KD-1s,105.0,108.0,2002-02-19 00:00:00,29.0,942.5428,42.28830617493458,-83.7873415841448
14082,MW-KD-1s,105.0,108.0,2002-05-01 00:00:00,68.0,942.5428,42.28830617493458,-83.7873415841448
14083,MW-KD-1s,105.0,108.0,2002-08-02 00:00:00,26.0,942.5428,42.28830617493458,-83.7873415841448
14084,MW-KD-1s,105.0,108.0,2002-11-11 00:00:00,63.0,942.5428,42.28830617493458,-83.7873415841448
14085,MW-KD-1s,105.0,108.0,2003-02-03 00:00:00,70.0,942.5428,42.28830617493458,-83.7873415841448
14086,MW-KD-1s,105.0,108.0,2003-04-29 00:00:00,61.0,942.5428,42.28830617493458,-83.7873415841448
14087,MW-KD-1s,105.0,108.0,2003-08-07 00:00:00,65.0,942.5428,42.28830617493458,-83.7873415841448
14088,MW-KD-1s,105.0,108.0,2003-10-30 00:00:00,55.0,942.5428,42.28830617493458,-83.7873415841448
14089,MW-KD-1s,105.0,108.0,2004-02-04 00:00:00,44.0,942.5428,42.28830617493458,-83.7873415841448
14090,MW-KD-1s,105.0,108.0,2004-04-28 00:00:00,38.0,942.5428,42.28830617493458,-83.7873415841448
14091,MW-KD-1s,105.0,108.0,2004-07-12 00:00:00,34.0,942.5428,42.28830617493458,-83.7873415841448
14092,MW-KD-1s,105.0,108.0,2004-10-26 00:00:00,31.0,942.5428,42.28830617493458,-83.7873415841448
14093,MW-KD-1s,105.0,108.0,2005-01-12 00:00:00,32.0,942.5428,42.28830617493458,-83.7873415841448
14094,MW-KD-1s,105.0,108.0,2005-04-28 00:00:00,26.0,942.5428,42.28830617493458,-83.7873415841448
14095,MW-KD-1s,105.0,108.0,2005-07-25 00:00:00,27.0,942.5428,42.28830617493458,-83.7873415841448
14096,MW-KD-1s,105.0,108.0,2005-11-02 00:00:00,26.0,942.5428,42.28830617493458,-83.7873415841448
14097,MW-KD-1s,105.0,108.0,2006-01-13 00:00:00,26.0,942.5428,42.28830617493458,-83.7873415841448
14098,MW-KD-1s,105.0,108.0,2006-05-17 00:00:00,25.0,942.5428,42.28830617493458,-83.7873415841448
14099,MW-KD-1s,105.0,108.0,2006-07-25 00:00:00,27.0,942.5428,42.28830617493458,-83.7873415841448
14100,MW-KD-1s,105.0,108.0,2006-10-13 00:00:00,26.0,942.5428,42.28830617493458,-83.7873415841448
14101,MW-KD-1s,105.0,108.0,2007-01-19 00:00:00,26.0,942.5428,42.28830617493458,-83.7873415841448
14102,MW-KD-1s,105.0,108.0,2007-04-13 00:00:00,24.0,942.5428,42.28830617493458,-83.7873415841448
14103,MW-KD-1s,105.0,108.0,2007-07-19 00:00:00,26.0,942.5428,42.28830617493458,-83.7873415841448
14104,MW-KD-1s,105.0,108.0,2007-10-11 00:00:00,28.0,942.5428,42.28830617493458,-83.7873415841448
14105,MW-KD-1s,105.0,108.0,2008-01-28 00:00:00,26.0,942.5428,42.28830617493458,-83.7873415841448
14106,MW-KD-1s,105.0,108.0,2008-04-09 00:00:00,25.0,942.5428,42.28830617493458,-83.7873415841448
14107,MW-KD-1s,105.0,108.0,2008-08-06 00:00:00,27.0,942.5428,42.28830617493458,-83.7873415841448
14108,MW-KD-1s,105.0,108.0,2008-10-22 00:00:00,28.0,942.5428,42.28830617493458,-83.7873415841448
14109,MW-KD-1s,105.0,108.0,2009-02-23 00:00:00,30.0,942.5428,42.28830617493458,-83.7873415841448
14110,MW-KD-1s,105.0,108.0,2009-04-22 00:00:00,30.0,942.5428,42.28830617493458,-83.7873415841448
14111,MW-KD-1s,105.0,108.0,2009-07-21 00:00:00,30.0,942.5428,42.28830617493458,-83.7873415841448
14112,MW-KD-1s,105.0,108.0,2009-10-14 00:00:00,32.0,942.5428,42.28830617493458,-83.7873415841448
14113,MW-KD-1s,105.0,108.0,2010-02-02 00:00:00,31.0,942.5428,42.28830617493458,-83.7873415841448
14114,MW-KD-1s,105.0,108.0,2010-05-10 00:00:00,32.0,942.5428,42.28830617493458,-83.7873415841448
14115,MW-KD-1s,105.0,108.0,2010-08-03 00:00:00,36.0,942.5428,42.28830617493458,-83.7873415841448
14116,MW-KD-1s,105.0,108.0,2010-10-22 00:00:00,32.0,942.5428,42.28830617493458,-83.7873415841448
14117,MW-KD-1s,105.0,108.0,2011-01-18 00:00:00,37.0,942.5428,42.28830617493458,-83.7873415841448
14118,MW-KD-1s,105.0,108.0,2011-05-04 00:00:00,37.0,942.5428,42.28830617493458,-83.7873415841448
14119,MW-KD-1s,105.0,108.0,2011-09-24 00:00:00,34.0,942.5428,42.28830617493458,-83.7873415841448
14120,MW-KD-1s,105.0,108.0,2011-10-31 00:00:00,29.0,942.5428,42.28830617493458,-83.7873415841448
14121,MW-KD-1s,105.0,108.0,2012-02-06 00:00:00,34.0,942.5428,42.28830617493458,-83.7873415841448
14122,MW-KD-1s,105.0,108.0,2012-06-06 00:00:00,40.0,942.5428,42.28830617493458,-83.7873415841448
14123,MW-KD-1s,105.0,108.0,2012-08-07 00:00:00,37.0,942.5428,42.28830617493458,-83.7873415841448
14124,MW-KD-1s,105.0,108.0,2012-10-29 00:00:00,30.0,942.5428,42.28830617493458,-83.7873415841448
14125,MW-KD-1s,105.0,108.0,2013-02-25 00:00:00,37.0,942.5428,42.28830617493458,-83.7873415841448
14126,MW-KD-1s,105.0,108.0,2013-05-22 00:00:00,45.0,942.5428,42.28830617493458,-83.7873415841448
14127,MW-KD-1s,105.0,108.0,2013-07-30 00:00:00,44.0,942.5428,42.28830617493458,-83.7873415841448
14128,MW-KD-1s,105.0,108.0,2013-11-14 00:00:00,29.0,942.5428,42.28830617493458,-83.7873415841448
14129,MW-KD-1s,105.0,108.0,2014-03-05 00:00:00,44.0,942.5428,42.28830617493458,-83.7873415841448
14130,MW-KD-1s,105.0,108.0,2014-05-12 00:00:00,42.0,942.5428,42.28830617493458,-83.7873415841448
14131,MW-KD-1s,105.0,108.0,2014-08-06 00:00:00,43.0,942.5428,42.28830617493458,-83.7873415841448
14132,MW-KD-1s,105.0,108.0,2014-11-10 00:00:00,48.0,942.5428,42.28830617493458,-83.7873415841448
14133,MW-KD-1s,105.0,108.0,2015-03-17 00:00:00,50.0,942.5428,42.28830617493458,-83.7873415841448
14134,MW-KD-1s,105.0,108.0,2015-05-07 00:00:00,40.0,942.5428,42.28830617493458,-83.7873415841448
14135,MW-KD-1s,105.0,108.0,2015-07-24 00:00:00,51.0,942.5428,42.28830617493458,-83.7873415841448
14136,MW-KD-1s,105.0,108.0,2015-11-17 00:00:00,52.0,942.5428,42.28830617493458,-83.7873415841448
14137,MW-KD-1s,105.0,108.0,2016-02-25 00:00:00,58.0,942.5428,42.28830617493458,-83.7873415841448
14138,MW-KD-1s,105.0,108.0,2016-05-10 00:00:00,63.0,942.5428,42.28830617493458,-83.7873415841448
14139,MW-KD-1s,105.0,108.0,2016-09-09 00:00:00,69.0,942.5428,42.28830617493458,-83.7873415841448
14140,MW-KD-1s,105.0,108.0,2016-12-22 00:00:00,73.0,942.5428,42.28830617493458,-83.7873415841448
14141,MW-KD-1s,105.0,108.0,2017-02-07 00:00:00,71.0,942.5428,42.28830617493458,-83.7873415841448
14142,MW-KD-1s,105.0,108.0,2017-05-25 00:00:00,76.0,942.5428,42.28830617493458,-83.7873415841448
14143,MW-KD-1s,105.0,108.0,2017-08-24 00:00:00,77.0,942.5428,42.28830617493458,-83.7873415841448
14144,MW-KD-1s,105.0,108.0,2017-10-31 00:00:00,78.0,942.5428,42.28830617493458,-83.7873415841448
14145,MW-KD-1s,105.0,108.0,2018-02-08 00:00:00,71.0,942.5428,42.28830617493458,-83.7873415841448
14146,MW-KD-1s,105.0,108.0,2018-06-26 00:00:00,87.0,942.5428,42.28830617493458,-83.7873415841448
14147,MW-KD-1s,105.0,108.0,2018-08-23 00:00:00,92.0,942.5428,42.28830617493458,-83.7873415841448
14148,MW-KD-1s,105.0,108.0,2018-12-06 00:00:00,100.0,942.5428,42.28830617493458,-83.7873415841448
14149,MW-KD-1s,105.0,108.0,2019-02-19 00:00:00,100.0,942.5428,42.28830617493458,-83.7873415841448
14150,MW-KD-1s,105.0,108.0,2019-04-30 00:00:00,100.0,942.5428,42.28830617493458,-83.7873415841448
14151,MW-KD-1s,105.0,108.0,2019-08-13 00:00:00,97.0,942.5428,42.28830617493458,-83.7873415841448
14152,MW-KD-1s,105.0,108.0,2019-11-11 00:00:00,110.0,942.5428,42.28830617493458,-83.7873415841448
14153,MW-KD-1s,105.0,108.0,2020-02-18 00:00:00,110.0,942.5428,42.28830617493458,-83.7873415841448
14154,MW-KD-1s,105.0,108.0,2020-04-20 00:00:00,120.0,942.5428,42.28830617493458,-83.7873415841448
14155,MW-KD-1s,105.0,108.0,2020-07-27 00:00:00,130.0,942.5428,42.28830617493458,-83.7873415841448
14156,MW-KD-1s,105.0,108.0,2020-10-28 00:00:00,140.0,942.5428,42.28830617493458,-83.7873415841448
14157,NMW-1d,10.0,13.0,1994-06-18 00:00:00,6270.0,903.0553,42.27852506591832,-83.80303769356455
14158,NMW-1d,10.0,13.0,1994-08-18 00:00:00,6690.0,903.0553,42.27852506591832,-83.80303769356455
14159,NMW-1d,10.0,13.0,1994-09-01 00:00:00,6200.0,903.0553,42.27852506591832,-83.80303769356455
14160,NMW-1d,10.0,13.0,1994-09-30 00:00:00,5550.0,903.0553,42.27852506591832,-83.80303769356455
14161,NMW-1d,10.0,13.0,1994-10-27 00:00:00,5900.0,903.0553,42.27852506591832,-83.80303769356455
14162,NMW-1d,10.0,13.0,1994-11-23 00:00:00,6000.0,903.0553,42.27852506591832,-83.80303769356455
14163,NMW-1d,10.0,13.0,1995-09-01 00:00:00,3640.0,903.0553,42.27852506591832,-83.80303769356455
14164,NMW-1d,10.0,13.0,1995-10-31 00:00:00,3640.0,903.0553,42.27852506591832,-83.80303769356455
14165,NMW-1d,10.0,13.0,1996-04-01 00:00:00,5000.0,903.0553,42.27852506591832,-83.80303769356455
14166,NMW-1d,10.0,13.0,1998-02-24 00:00:00,3460.0,903.0553,42.27852506591832,-83.80303769356455
14167,NMW-1d,10.0,13.0,1998-04-15 00:00:00,2830.0,903.0553,42.27852506591832,-83.80303769356455
14168,NMW-1d,10.0,13.0,1998-05-12 00:00:00,2820.0,903.0553,42.27852506591832,-83.80303769356455
14169,NMW-1d,10.0,13.0,1998-06-11 00:00:00,3380.0,903.0553,42.27852506591832,-83.80303769356455
14170,NMW-1d,10.0,13.0,1998-12-01 00:00:00,3100.0,903.0553,42.27852506591832,-83.80303769356455
14171,NMW-1d,10.0,13.0,1999-02-01 00:00:00,3200.0,903.0553,42.27852506591832,-83.80303769356455
14172,NMW-1d,10.0,13.0,1999-06-11 00:00:00,2820.0,903.0553,42.27852506591832,-83.80303769356455
14173,NMW-1d,10.0,13.0,1999-08-05 00:00:00,2760.0,903.0553,42.27852506591832,-83.80303769356455
14174,NMW-1d,10.0,13.0,2000-02-10 00:00:00,2060.0,903.0553,42.27852506591832,-83.80303769356455
14175,NMW-1d,10.0,13.0,2000-08-24 00:00:00,1830.0,903.0553,42.27852506591832,-83.80303769356455
14176,NMW-1d,10.0,13.0,2001-04-13 00:00:00,1718.0,903.0553,42.27852506591832,-83.80303769356455
14177,NMW-1d,10.0,13.0,2001-10-03 00:00:00,1416.0,903.0553,42.27852506591832,-83.80303769356455
14178,NMW-1d,10.0,13.0,2002-05-15 00:00:00,1301.0,903.0553,42.27852506591832,-83.80303769356455
14179,NMW-1d,10.0,13.0,2002-11-08 00:00:00,1444.0,903.0553,42.27852506591832,-83.80303769356455
14180,NMW-1d,10.0,13.0,2003-05-08 00:00:00,1332.0,903.0553,42.27852506591832,-83.80303769356455
14181,NMW-1d,10.0,13.0,2003-10-10 00:00:00,1321.0,903.0553,42.27852506591832,-83.80303769356455
14182,NMW-1d,10.0,13.0,2004-05-12 00:00:00,930.0,903.0553,42.27852506591832,-83.80303769356455
14183,NMW-1d,10.0,13.0,2004-11-10 00:00:00,924.0,903.0553,42.27852506591832,-83.80303769356455
14184,NMW-1d,10.0,13.0,2005-05-12 00:00:00,909.0,903.0553,42.27852506591832,-83.80303769356455
14185,NMW-1d,10.0,13.0,2005-11-17 00:00:00,782.0,903.0553,42.27852506591832,-83.80303769356455
14186,NMW-1d,10.0,13.0,2006-04-10 00:00:00,820.0,903.0553,42.27852506591832,-83.80303769356455
14187,NMW-1d,10.0,13.0,2006-10-05 00:00:00,698.0,903.0553,42.27852506591832,-83.80303769356455
14188,NMW-1d,10.0,13.0,2007-05-24 00:00:00,765.0,903.0553,42.27852506591832,-83.80303769356455
14189,NMW-1d,10.0,13.0,2007-10-08 00:00:00,837.0,903.0553,42.27852506591832,-83.80303769356455
14190,NMW-1d,10.0,13.0,2008-07-30 00:00:00,757.0,903.0553,42.27852506591832,-83.80303769356455
14191,NMW-1d,10.0,13.0,2009-08-20 00:00:00,698.0,903.0553,42.27852506591832,-83.80303769356455
14192,NMW-1d,10.0,13.0,2010-08-11 00:00:00,639.0,903.0553,42.27852506591832,-83.80303769356455
14193,NMW-1d,10.0,13.0,2011-08-29 00:00:00,596.0,903.0553,42.27852506591832,-83.80303769356455
14194,NMW-1d,10.0,13.0,2012-08-15 00:00:00,580.0,903.0553,42.27852506591832,-83.80303769356455
